"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
459,"1","charmander","2023-12-24T14:14:10.198427Z",356,"/data/upload/6/5e4a741a-00000363.jpg",0.895,"2023-12-24T14:14:10.198427Z"
460,"1","charmander","2023-12-24T14:14:11.777349Z",357,"/data/upload/6/c58d80ff-00000364.jpg",0.754,"2023-12-24T14:14:11.777349Z"
461,"1","charmander","2023-12-24T14:14:13.415961Z",358,"/data/upload/6/c8a80183-00000365.jpg",1.1,"2023-12-24T14:14:13.415961Z"
462,"1","charmander","2023-12-24T14:14:15.086613Z",359,"/data/upload/6/a211273f-00000366.jpg",0.861,"2023-12-24T14:14:15.086613Z"
463,"1","charmander","2023-12-24T14:14:16.511807Z",360,"/data/upload/6/4d3c9f9e-00000367.jpg",0.911,"2023-12-24T14:14:16.511807Z"
464,"1","charmander","2023-12-24T14:14:18.169549Z",361,"/data/upload/6/4e2b926b-00000368.jpg",0.783,"2023-12-24T14:14:18.169549Z"
465,"1","charmander","2023-12-24T14:14:19.363997Z",362,"/data/upload/6/e16600e4-00000369.jpg",0.675,"2023-12-24T14:14:19.363997Z"
466,"1","charmander","2023-12-24T14:14:20.934094Z",363,"/data/upload/6/8d7d9122-00000370.jpg",0.742,"2023-12-24T14:14:20.934094Z"
467,"1","charmander","2023-12-24T14:14:22.274593Z",364,"/data/upload/6/e1f08508-00000371.jpg",0.794,"2023-12-24T14:14:22.274593Z"
468,"1","charmander","2023-12-24T14:14:23.935036Z",365,"/data/upload/6/fb917e83-00000372.jpg",0.827,"2023-12-24T14:14:23.935036Z"
469,"1","charmander","2023-12-24T14:14:25.196434Z",366,"/data/upload/6/d21d4013-00000373.jpg",0.78,"2023-12-24T14:14:25.196434Z"
470,"1","charmander","2023-12-24T14:14:26.998213Z",367,"/data/upload/6/e27f016b-00000374.jpg",0.949,"2023-12-24T14:14:26.998213Z"
471,"1","charmander","2023-12-24T14:14:28.231116Z",368,"/data/upload/6/0a22f3ee-00000376.jpg",0.705,"2023-12-24T14:14:28.231116Z"
472,"1","charmander","2023-12-24T14:14:29.767662Z",369,"/data/upload/6/d069f88d-00000377.jpg",0.73,"2023-12-24T14:14:29.767662Z"
473,"1","charmander","2023-12-24T14:14:31.024757Z",370,"/data/upload/6/e76135e4-00000378.jpg",0.744,"2023-12-24T14:14:31.024757Z"
474,"1","charmander","2023-12-24T14:14:32.609157Z",371,"/data/upload/6/9cac5e19-00000379.jpg",0.778,"2023-12-24T14:14:32.609157Z"
475,"1","charmander","2023-12-24T14:14:33.910085Z",372,"/data/upload/6/d81dbad3-00000380.jpg",0.772,"2023-12-24T14:14:33.910085Z"
476,"1","charmander","2023-12-24T14:14:35.534665Z",373,"/data/upload/6/bf28d159-00000381.jpg",0.81,"2023-12-24T14:14:35.535675Z"
477,"1","charmander","2023-12-24T14:14:36.743555Z",374,"/data/upload/6/576ceed4-00000382.jpg",0.703,"2023-12-24T14:14:36.743555Z"
478,"1","charmander","2023-12-24T14:14:38.403712Z",375,"/data/upload/6/3c63ed53-00000383.jpg",0.862,"2023-12-24T14:14:38.403712Z"
479,"1","charmander","2023-12-24T14:14:39.556145Z",376,"/data/upload/6/2d5253ee-00000385.jpg",0.633,"2023-12-24T14:14:39.556145Z"
480,"1","charmander","2023-12-24T14:14:41.063288Z",377,"/data/upload/6/55da2fe9-00000386.jpg",0.709,"2023-12-24T14:14:41.063288Z"
481,"1","charmander","2023-12-24T14:14:42.281598Z",378,"/data/upload/6/2cbfc3ab-00000387.jpg",0.707,"2023-12-24T14:14:42.281598Z"
482,"1","charmander","2023-12-24T14:14:43.828566Z",379,"/data/upload/6/fc148694-00000388.jpg",0.727,"2023-12-24T14:14:43.828566Z"
483,"1","charmander","2023-12-24T14:14:45.006584Z",380,"/data/upload/6/7ccaf3e6-00000389.jpg",0.662,"2023-12-24T14:14:45.006584Z"
484,"1","charmander","2023-12-24T14:14:46.609726Z",381,"/data/upload/6/15970449-00000390.jpg",0.749,"2023-12-24T14:14:46.609726Z"
485,"1","charmander","2023-12-24T14:14:47.852184Z",382,"/data/upload/6/990f2ece-00000391.jpg",0.715,"2023-12-24T14:14:47.852184Z"
486,"1","charmander","2023-12-24T14:14:49.395905Z",383,"/data/upload/6/ddcc8caf-00000392.jpg",0.725,"2023-12-24T14:14:49.395905Z"
487,"1","charmander","2023-12-24T14:14:50.555229Z",384,"/data/upload/6/7e5b2146-00000393.jpg",0.654,"2023-12-24T14:14:50.555229Z"
488,"1","charmander","2023-12-24T14:14:52.105588Z",385,"/data/upload/6/3b2873bb-00000394.jpg",0.715,"2023-12-24T14:14:52.105588Z"
489,"1","charmander","2023-12-24T14:14:53.289928Z",386,"/data/upload/6/e70b2944-00000395.jpg",0.7,"2023-12-24T14:14:53.289928Z"
490,"1","charmander","2023-12-24T14:14:54.835677Z",387,"/data/upload/6/f3557d62-00000396.jpg",0.711,"2023-12-24T14:14:54.835677Z"
491,"1","charmander","2023-12-24T14:14:56.027552Z",388,"/data/upload/6/bb70ba0e-00000397.jpg",0.656,"2023-12-24T14:14:56.027552Z"
492,"1","charmander","2023-12-24T14:14:57.572258Z",389,"/data/upload/6/8daa637a-00000398.jpg",0.703,"2023-12-24T14:14:57.572258Z"
493,"1","charmander","2023-12-24T14:14:58.722168Z",390,"/data/upload/6/66eb3175-00000399.jpg",0.639,"2023-12-24T14:14:58.722168Z"
494,"1","charmander","2023-12-24T14:15:00.386144Z",391,"/data/upload/6/ea68cfce-00000400.jpg",0.804,"2023-12-24T14:15:00.386144Z"
495,"1","charmander","2023-12-24T14:15:01.855662Z",392,"/data/upload/6/66485888-00000401.jpg",0.921,"2023-12-24T14:15:01.855662Z"
496,"1","charmander","2023-12-24T14:15:03.487815Z",393,"/data/upload/6/03b47fed-00000402.jpg",0.74,"2023-12-24T14:15:03.487815Z"
497,"1","charmander","2023-12-24T14:15:04.674303Z",394,"/data/upload/6/01608b01-00000403.jpg",0.666,"2023-12-24T14:15:04.674303Z"
498,"1","charmander","2023-12-24T14:15:06.189281Z",395,"/data/upload/6/16899916-00000404.jpg",0.677,"2023-12-24T14:15:06.189281Z"
499,"1","charmander","2023-12-24T14:15:07.302642Z",396,"/data/upload/6/8667f7be-00000405.jpg",0.607,"2023-12-24T14:15:07.302642Z"
500,"1","charmander","2023-12-24T14:15:09.015469Z",397,"/data/upload/6/d6b7d0b9-00000406.jpg",0.887,"2023-12-24T14:15:09.015469Z"
501,"1","charmander","2023-12-24T14:15:10.278776Z",398,"/data/upload/6/920310b0-00000407.jpg",0.764,"2023-12-24T14:15:10.278776Z"
502,"1","charmander","2023-12-24T14:15:12.119139Z",399,"/data/upload/6/28c5d0a3-00000408.jpg",0.999,"2023-12-24T14:15:12.119139Z"
503,"1","charmander","2023-12-24T14:15:13.329863Z",400,"/data/upload/6/1f13cf45-00000409.jpg",0.699,"2023-12-24T14:15:13.329863Z"
504,"1","charmander","2023-12-24T14:15:15.023482Z",401,"/data/upload/6/889495a9-00000410.jpg",0.836,"2023-12-24T14:15:15.023482Z"
505,"1","charmander","2023-12-24T14:15:16.189690Z",402,"/data/upload/6/eab04a38-00000411.jpg",0.595,"2023-12-24T14:15:16.189690Z"
506,"1","charmander","2023-12-24T14:15:18.431919Z",403,"/data/upload/6/8b01f528-00000412.jpg",1.413,"2023-12-24T14:15:18.431919Z"
507,"1","charmander","2023-12-24T14:15:24.478354Z",404,"/data/upload/6/293a1861-00000413.jpg",5.541,"2023-12-24T14:15:24.478354Z"
508,"1","charmander","2023-12-24T14:15:26.628700Z",405,"/data/upload/6/4b4e2512-00000414.jpg",1.319,"2023-12-24T14:15:26.628700Z"
509,"1","charmander","2023-12-24T14:15:33.183807Z",406,"/data/upload/6/4277a1c1-00000415.jpg",6.036,"2023-12-24T14:15:33.183807Z"
510,"1","charmander","2023-12-24T14:15:38.948037Z",407,"/data/upload/6/2a8bad29-00000416.jpg",4.942,"2023-12-24T14:15:38.948037Z"
511,"1","charmander","2023-12-24T14:15:41.121238Z",408,"/data/upload/6/12934555-00000417.jpg",1.643,"2023-12-24T14:15:41.121238Z"
512,"1","charmander","2023-12-24T14:15:43.479342Z",409,"/data/upload/6/b9c305fb-00000418.jpg",1.531,"2023-12-24T14:15:43.479342Z"
513,"1","charmander","2023-12-24T14:15:47.349097Z",410,"/data/upload/6/589785d4-00000419.jpg",3.342,"2023-12-24T14:15:47.349097Z"
514,"1","charmander","2023-12-24T14:15:49.095739Z",411,"/data/upload/6/9c75c6d5-00000420.jpg",0.932,"2023-12-24T14:15:49.095739Z"
515,"1","charmander","2023-12-24T14:15:51.944029Z",412,"/data/upload/6/264ea6f4-00000421.jpg",2.31,"2023-12-24T14:15:51.944029Z"
516,"1","charmander","2023-12-24T14:15:53.966840Z",413,"/data/upload/6/f3b8d441-00000422.jpg",1.188,"2023-12-24T14:15:53.966840Z"
517,"1","squirtle","2023-12-24T14:16:03.562693Z",414,"/data/upload/6/693956c7-00000423.jpg",5.734,"2023-12-24T14:16:03.562693Z"
518,"1","charmander","2023-12-24T14:16:05.316581Z",415,"/data/upload/6/ee093367-00000424.jpg",1.208,"2023-12-24T14:16:05.316581Z"
519,"1","charmander","2023-12-24T14:16:07.194998Z",416,"/data/upload/6/6554f2a2-00000425.jpg",1.025,"2023-12-24T14:16:07.194998Z"
520,"1","charmander","2023-12-24T14:16:08.506475Z",417,"/data/upload/6/b19cb0ca-00000426.jpg",0.766,"2023-12-24T14:16:08.506475Z"
521,"1","charmander","2023-12-24T14:16:10.886506Z",418,"/data/upload/6/acb47807-00000427.jpg",1.549,"2023-12-24T14:16:10.886506Z"
522,"1","charmander","2023-12-24T14:16:12.388370Z",419,"/data/upload/6/57f458e0-00000428.jpg",0.97,"2023-12-24T14:16:12.388370Z"
523,"1","bulbasaur","2023-12-24T14:16:16.815228Z",420,"/data/upload/6/e411c2ac-00000429.jpg",3.604,"2023-12-24T14:16:16.815228Z"
524,"1","charmander","2023-12-24T14:16:18.649497Z",421,"/data/upload/6/b27bb3a8-00000430.jpg",1.302,"2023-12-24T14:16:18.649497Z"
525,"1","charmander","2023-12-24T14:16:20.470631Z",422,"/data/upload/6/dba2d6e1-00000431.jpg",0.981,"2023-12-24T14:16:20.470631Z"
526,"1","charmander","2023-12-24T14:16:22.017246Z",423,"/data/upload/6/e6ef73eb-00000432.jpg",0.997,"2023-12-24T14:16:22.017246Z"
527,"1","charmander","2023-12-24T14:16:26.227089Z",424,"/data/upload/6/692f7f2f-00000433.jpg",3.34,"2023-12-24T14:16:26.227089Z"
528,"1","charmander","2023-12-24T14:16:32.196059Z",425,"/data/upload/6/d3915d41-00000434.jpg",5.417,"2023-12-24T14:16:32.196059Z"
529,"1","charmander","2023-12-24T14:16:39.694846Z",426,"/data/upload/6/b30269c3-00000435.jpg",6.66,"2023-12-24T14:16:39.694846Z"
530,"1","charmander","2023-12-24T14:16:41.170258Z",427,"/data/upload/6/cb227aa0-00000436.jpg",0.927,"2023-12-24T14:16:41.170258Z"
531,"1","charmander","2023-12-24T14:16:42.879324Z",428,"/data/upload/6/c3dbd436-00000437.jpg",0.872,"2023-12-24T14:16:42.879324Z"
532,"1","charmander","2023-12-24T14:16:44.218724Z",429,"/data/upload/6/50ba3905-00000438.jpg",0.81,"2023-12-24T14:16:44.218724Z"
533,"1","charmander","2023-12-24T14:16:46.473583Z",430,"/data/upload/6/e3b5c823-00000439.jpg",1.39,"2023-12-24T14:16:46.474523Z"
534,"1","charmander","2023-12-24T14:16:48.162734Z",431,"/data/upload/6/4b555234-00000440.jpg",1.141,"2023-12-24T14:16:48.162734Z"
535,"1","charmander","2023-12-24T14:16:49.880563Z",432,"/data/upload/6/6613384c-00000441.jpg",0.858,"2023-12-24T14:16:49.880563Z"
536,"1","charmander","2023-12-24T14:16:51.304548Z",433,"/data/upload/6/835d268e-00000442.jpg",0.859,"2023-12-24T14:16:51.304548Z"
537,"1","charmander","2023-12-24T14:16:53.063042Z",434,"/data/upload/6/48137983-00000444.jpg",0.912,"2023-12-24T14:16:53.063042Z"
538,"1","charmander","2023-12-24T14:16:54.488931Z",435,"/data/upload/6/80f6b55e-00000445.jpg",0.909,"2023-12-24T14:16:54.488931Z"
539,"1","charmander","2023-12-24T14:16:56.828647Z",436,"/data/upload/6/ca0c4bcc-00000446.jpg",1.498,"2023-12-24T14:16:56.828647Z"
540,"1","charmander","2023-12-24T14:16:58.270690Z",437,"/data/upload/6/f59a759a-00000447.jpg",0.871,"2023-12-24T14:16:58.270690Z"
541,"1","charmander","2023-12-24T14:17:00.122141Z",438,"/data/upload/6/c2298a78-00000448.jpg",0.988,"2023-12-24T14:17:00.122141Z"
542,"1","charmander","2023-12-24T14:17:02.147000Z",439,"/data/upload/6/72f78d9e-00000449.jpg",1.464,"2023-12-24T14:17:02.147000Z"
543,"1","charmander","2023-12-24T14:17:04.155343Z",440,"/data/upload/6/aeb5713d-00000450.jpg",1.186,"2023-12-24T14:17:04.155343Z"
544,"1","charmander","2023-12-24T14:17:05.627354Z",441,"/data/upload/6/328d1294-00000451.jpg",0.94,"2023-12-24T14:17:05.627354Z"
545,"1","charmander","2023-12-24T14:17:07.279567Z",442,"/data/upload/6/9bf959a3-00000452.jpg",0.785,"2023-12-24T14:17:07.279567Z"
546,"1","charmander","2023-12-24T14:17:09.029694Z",443,"/data/upload/6/a44ef15a-00000453.jpg",1.218,"2023-12-24T14:17:09.029694Z"
547,"1","charmander","2023-12-24T14:17:10.757861Z",444,"/data/upload/6/24cee93f-00000454.jpg",0.832,"2023-12-24T14:17:10.757861Z"
548,"1","charmander","2023-12-24T14:17:12.121820Z",445,"/data/upload/6/2fbbe6c9-00000455.jpg",0.803,"2023-12-24T14:17:12.121820Z"
549,"1","charmander","2023-12-24T14:17:13.977852Z",446,"/data/upload/6/102376ba-00000457.jpg",0.984,"2023-12-24T14:17:13.977852Z"
550,"1","charmander","2023-12-24T14:17:15.363686Z",447,"/data/upload/6/8c4793db-00000458.jpg",0.843,"2023-12-24T14:17:15.363686Z"
551,"1","charmander","2023-12-24T14:17:18.636608Z",448,"/data/upload/6/b761f579-00000459.jpg",2.289,"2023-12-24T14:17:18.636608Z"
552,"1","charmander","2023-12-24T14:17:20.385635Z",449,"/data/upload/6/9ce0e6be-00000460.jpg",1.214,"2023-12-24T14:17:20.385635Z"
553,"1","charmander","2023-12-24T14:17:22.204982Z",450,"/data/upload/6/da5565ce-00000461.jpg",0.971,"2023-12-24T14:17:22.204982Z"
554,"1","charmander","2023-12-24T14:17:23.525228Z",451,"/data/upload/6/cd9df3fa-00000462.jpg",0.767,"2023-12-24T14:17:23.525228Z"
555,"1","charmander","2023-12-24T14:17:26.180227Z",452,"/data/upload/6/3e0dc449-00000463.jpg",1.79,"2023-12-24T14:17:26.180227Z"
556,"1","charmander","2023-12-24T14:17:29.044506Z",453,"/data/upload/6/fc12f83f-00000464.jpg",2.319,"2023-12-24T14:17:29.044506Z"
557,"1","charmander","2023-12-24T14:17:31.344026Z",454,"/data/upload/6/493c8754-00000465.jpg",1.443,"2023-12-24T14:17:31.344026Z"
558,"1","charmander","2023-12-24T14:17:32.830053Z",455,"/data/upload/6/4c6d5b37-00000466.jpg",0.945,"2023-12-24T14:17:32.830053Z"
559,"1","charmander","2023-12-24T14:17:35.634858Z",456,"/data/upload/6/437a9bd4-00000467.jpg",1.962,"2023-12-24T14:17:35.634858Z"
560,"1","bulbasaur","2023-12-24T14:17:39.754144Z",457,"/data/upload/6/283eae1f-00000468.jpg",3.574,"2023-12-24T14:17:39.754144Z"
561,"1","charmander","2023-12-24T14:17:41.764924Z",458,"/data/upload/6/ebca8585-00000469.jpg",1.15,"2023-12-24T14:17:41.764924Z"
562,"1","charmander","2023-12-24T14:17:43.358558Z",459,"/data/upload/6/e3e408f7-00000470.jpg",1.048,"2023-12-24T14:17:43.358558Z"
563,"1","charmander","2023-12-24T14:17:45.467936Z",460,"/data/upload/6/b82b95fa-00000471.jpg",1.265,"2023-12-24T14:17:45.467936Z"
564,"1","charmander","2023-12-24T14:17:47.741958Z",461,"/data/upload/6/9f62d7eb-00000472.jpg",1.752,"2023-12-24T14:17:47.741958Z"
565,"1","charmander","2023-12-24T14:17:49.675753Z",462,"/data/upload/6/9bddaa06-00000473.jpg",1.093,"2023-12-24T14:17:49.675753Z"
566,"1","charmander","2023-12-24T14:17:51.182429Z",463,"/data/upload/6/3b1872d2-00000474.jpg",0.951,"2023-12-24T14:17:51.182429Z"
567,"1","charmander","2023-12-24T14:17:54.977908Z",464,"/data/upload/6/bc2c1528-00000476.jpg",2.933,"2023-12-24T14:17:54.977908Z"
568,"1","charmander","2023-12-24T14:17:56.869050Z",465,"/data/upload/6/f52a727a-00000477.jpg",1.326,"2023-12-24T14:17:56.869050Z"
569,"1","charmander","2023-12-24T14:17:59.700730Z",466,"/data/upload/6/9694560f-00000478.jpg",1.944,"2023-12-24T14:17:59.700730Z"
570,"1","charmander","2023-12-24T14:18:03.581415Z",467,"/data/upload/6/1a0ee49c-00000479.jpg",3.318,"2023-12-24T14:18:03.581415Z"
571,"1","charmander","2023-12-24T14:18:11.725304Z",468,"/data/upload/6/a2b31e89-00000480.jpg",7.275,"2023-12-24T14:18:11.725304Z"
572,"1","charmander","2023-12-24T14:18:13.117110Z",469,"/data/upload/6/a4b91d6a-00000481.jpg",0.847,"2023-12-24T14:18:13.117110Z"
573,"1","charmander","2023-12-24T14:18:17.072086Z",470,"/data/upload/6/b19eff45-00000482.jpg",3.078,"2023-12-24T14:18:17.073082Z"
574,"1","charmander","2023-12-24T14:18:18.371300Z",471,"/data/upload/6/fded26c9-00000483.jpg",4.078,"2023-12-24T14:18:26.978978Z"
575,"1","charmander","2023-12-24T14:18:30.565408Z",472,"/data/upload/6/2a129a74-00000484.jpg",1.698,"2023-12-24T14:18:30.565408Z"
576,"1","pikachu","2023-12-24T14:18:33.857202Z",473,"/data/upload/6/0ffacc5f-00000485.jpg",2.761,"2023-12-24T14:18:33.857202Z"
577,"1","pikachu","2023-12-24T14:18:35.566035Z",474,"/data/upload/6/05732e32-00000486.jpg",0.842,"2023-12-24T14:18:35.566035Z"
578,"1","pikachu","2023-12-24T14:18:37.604542Z",475,"/data/upload/6/b26bbd8c-00000487.jpg",1.477,"2023-12-24T14:18:37.604542Z"
579,"1","pikachu","2023-12-24T14:18:41.501616Z",476,"/data/upload/6/a9216419-00000488.jpg",3.002,"2023-12-24T14:18:41.501616Z"
580,"1","pikachu","2023-12-24T14:18:42.876063Z",477,"/data/upload/6/09354dfa-00000489.jpg",0.82,"2023-12-24T14:18:42.876063Z"
581,"1","pikachu","2023-12-24T14:18:45.126927Z",478,"/data/upload/6/3b7d9aab-00000490.jpg",1.393,"2023-12-24T14:18:45.126927Z"
582,"1","pikachu","2023-12-24T14:18:46.516969Z",479,"/data/upload/6/923c9fb0-00000491.jpg",0.831,"2023-12-24T14:18:46.516969Z"
583,"1","pikachu","2023-12-24T14:18:48.447797Z",480,"/data/upload/6/fd65f41b-00000492.jpg",1.071,"2023-12-24T14:18:48.447797Z"
584,"1","pikachu","2023-12-24T14:18:50.264653Z",481,"/data/upload/6/de9077a3-00000493.jpg",1.262,"2023-12-24T14:18:50.264653Z"
585,"1","pikachu","2023-12-24T14:18:51.903281Z",482,"/data/upload/6/22ffe399-00000494.jpg",0.757,"2023-12-24T14:18:51.903281Z"
586,"1","pikachu","2023-12-24T14:18:53.229687Z",483,"/data/upload/6/25b8760e-00000495.jpg",0.737,"2023-12-24T14:18:53.229687Z"
587,"1","pikachu","2023-12-24T14:18:54.922976Z",484,"/data/upload/6/bc0f45ce-00000496.jpg",0.826,"2023-12-24T14:18:54.922976Z"
588,"1","pikachu","2023-12-24T14:18:56.238304Z",485,"/data/upload/6/51051b0a-00000497.jpg",0.773,"2023-12-24T14:18:56.238304Z"
589,"1","pikachu","2023-12-24T14:18:58.019866Z",486,"/data/upload/6/636c1a54-00000498.jpg",0.892,"2023-12-24T14:18:58.019866Z"
590,"1","pikachu","2023-12-24T14:18:59.384476Z",487,"/data/upload/6/2aa4dbbb-00000499.jpg",0.797,"2023-12-24T14:18:59.384476Z"
591,"1","pikachu","2023-12-24T14:19:01.140292Z",488,"/data/upload/6/82c70200-00000500.jpg",0.891,"2023-12-24T14:19:01.140292Z"
592,"1","pikachu","2023-12-24T14:19:02.357700Z",489,"/data/upload/6/3e21f1f7-00000501.jpg",0.629,"2023-12-24T14:19:02.357700Z"
593,"1","pikachu","2023-12-24T14:19:03.952034Z",490,"/data/upload/6/12013595-00000502.jpg",0.695,"2023-12-24T14:19:03.952034Z"
594,"1","pikachu","2023-12-24T14:19:05.784135Z",491,"/data/upload/6/bb92ffe6-00000503.jpg",1.258,"2023-12-24T14:19:05.784135Z"
595,"1","pikachu","2023-12-24T14:19:07.500073Z",492,"/data/upload/6/054bc16c-00000504.jpg",0.846,"2023-12-24T14:19:07.500073Z"
596,"1","pikachu","2023-12-24T14:19:08.775193Z",493,"/data/upload/6/a1502d86-00000505.jpg",0.701,"2023-12-24T14:19:08.775193Z"
597,"1","pikachu","2023-12-24T14:19:10.450336Z",494,"/data/upload/6/8abc5519-00000506.jpg",0.818,"2023-12-24T14:19:10.450336Z"
598,"1","pikachu","2023-12-24T14:19:13.056699Z",495,"/data/upload/6/59002c5e-00000507.jpg",2.029,"2023-12-24T14:19:13.056699Z"
599,"1","pikachu","2023-12-24T14:19:15.022073Z",496,"/data/upload/6/a388521c-00000508.jpg",1.082,"2023-12-24T14:19:15.022073Z"
600,"1","pikachu","2023-12-24T14:19:16.158366Z",497,"/data/upload/6/7b5005a1-00000509.jpg",1.5030000000000001,"2023-12-24T14:19:19.231289Z"
601,"1","pikachu","2023-12-24T14:19:22.081994Z",498,"/data/upload/6/21d85cfe-00000510.jpg",1.396,"2023-12-24T14:19:22.081994Z"
602,"1","pikachu","2023-12-24T14:19:23.664878Z",499,"/data/upload/6/385cbd20-00000511.jpg",0.716,"2023-12-24T14:19:23.664878Z"
603,"1","pikachu","2023-12-24T14:19:25.000925Z",500,"/data/upload/6/5d5d1743-00000512.jpg",0.755,"2023-12-24T14:19:25.000925Z"
604,"1","pikachu","2023-12-24T14:19:26.659675Z",501,"/data/upload/6/e88df558-00000513.jpg",0.767,"2023-12-24T14:19:26.659675Z"
605,"1","pikachu","2023-12-24T14:19:28.067588Z",502,"/data/upload/6/ec4b40c6-00000514.jpg",0.818,"2023-12-24T14:19:28.067588Z"
606,"1","pikachu","2023-12-24T14:19:29.694398Z",503,"/data/upload/6/871753f9-00000515.jpg",0.728,"2023-12-24T14:19:29.694398Z"
607,"1","pikachu","2023-12-24T14:19:31.250645Z",504,"/data/upload/6/23152339-00000516.jpg",0.98,"2023-12-24T14:19:31.250645Z"
608,"1","pikachu","2023-12-24T14:19:33.819560Z",505,"/data/upload/6/370d8a87-00000517.jpg",1.663,"2023-12-24T14:19:33.819560Z"
609,"1","pikachu","2023-12-24T14:19:36.088027Z",506,"/data/upload/6/4affdc3f-00000518.jpg",1.68,"2023-12-24T14:19:36.088027Z"
610,"1","pikachu","2023-12-24T14:19:38.389729Z",507,"/data/upload/6/95c4beb3-00000519.jpg",1.402,"2023-12-24T14:19:38.389729Z"
611,"1","pikachu","2023-12-24T14:19:39.743372Z",508,"/data/upload/6/f3c772b8-00000520.jpg",0.78,"2023-12-24T14:19:39.743372Z"
612,"1","pikachu","2023-12-24T14:19:42.944604Z",509,"/data/upload/6/2bfa166e-00000521.jpg",2.322,"2023-12-24T14:19:42.944604Z"
613,"1","pikachu","2023-12-24T14:19:44.232065Z",510,"/data/upload/6/e6041157-00000522.jpg",0.723,"2023-12-24T14:19:44.232065Z"
614,"1","pikachu","2023-12-24T14:19:46.499259Z",511,"/data/upload/6/6e5aae48-00000523.jpg",1.367,"2023-12-24T14:19:46.499259Z"
615,"1","pikachu","2023-12-24T14:19:48.427905Z",512,"/data/upload/6/3cbe6e51-00000524.jpg",1.364,"2023-12-24T14:19:48.427905Z"
616,"1","pikachu","2023-12-24T14:19:50.142095Z",513,"/data/upload/6/bfd6b9b4-00000525.jpg",0.814,"2023-12-24T14:19:50.142095Z"
617,"1","pikachu","2023-12-24T14:19:52.074222Z",514,"/data/upload/6/d34a7527-00000526.jpg",1.308,"2023-12-24T14:19:52.074222Z"
618,"1","pikachu","2023-12-24T14:19:54.788630Z",515,"/data/upload/6/7a8d0e21-00000527.jpg",1.807,"2023-12-24T14:19:54.788630Z"
619,"1","pikachu","2023-12-24T14:19:56.163140Z",516,"/data/upload/6/4eadddd2-00000528.jpg",0.784,"2023-12-24T14:19:56.163140Z"
620,"1","pikachu","2023-12-24T14:19:58.512144Z",517,"/data/upload/6/172a59d9-00000529.jpg",1.46,"2023-12-24T14:19:58.512144Z"
621,"1","pikachu","2023-12-24T14:20:00.365390Z",518,"/data/upload/6/bddd9ee6-00000530.jpg",1.284,"2023-12-24T14:20:00.365390Z"
622,"1","pikachu","2023-12-24T14:20:11.922114Z",519,"/data/upload/6/1e88e985-00000531.jpg",10.652,"2023-12-24T14:20:11.922114Z"
623,"1","pikachu","2023-12-24T14:20:13.403088Z",520,"/data/upload/6/11a4018b-00000532.jpg",0.873,"2023-12-24T14:20:13.403088Z"
624,"1","pikachu","2023-12-24T14:20:15.504489Z",521,"/data/upload/6/4bc9cf8e-00000533.jpg",1.168,"2023-12-24T14:20:15.504489Z"
625,"1","pikachu","2023-12-24T14:20:17.253240Z",522,"/data/upload/6/1973f427-00000534.jpg",1.155,"2023-12-24T14:20:17.253240Z"
626,"1","pikachu","2023-12-24T14:20:20.682795Z",523,"/data/upload/6/88a0ee08-00000535.jpg",2.557,"2023-12-24T14:20:20.682795Z"
627,"1","pikachu","2023-12-24T14:20:22.266661Z",524,"/data/upload/6/84b62a23-00000536.jpg",1.003,"2023-12-24T14:20:22.266661Z"
628,"1","pikachu","2023-12-24T14:20:24.435779Z",525,"/data/upload/6/63e67f37-00000537.jpg",1.287,"2023-12-24T14:20:24.435779Z"
629,"1","pikachu","2023-12-24T14:20:25.764447Z",526,"/data/upload/6/bee21e6a-00000538.jpg",0.757,"2023-12-24T14:20:25.764447Z"
630,"1","pikachu","2023-12-24T14:20:27.851328Z",527,"/data/upload/6/b4675a58-00000539.jpg",1.139,"2023-12-24T14:20:27.851328Z"
631,"1","pikachu","2023-12-24T14:20:29.450663Z",528,"/data/upload/6/bc3767ab-00000540.jpg",1.007,"2023-12-24T14:20:29.450663Z"
632,"1","pikachu","2023-12-24T14:20:31.148276Z",529,"/data/upload/6/9aeaa542-00000541.jpg",0.784,"2023-12-24T14:20:31.148276Z"
633,"1","pikachu","2023-12-24T14:20:33.593741Z",530,"/data/upload/6/25bd35cc-00000542.jpg",1.905,"2023-12-24T14:20:33.593741Z"
634,"1","pikachu","2023-12-24T14:20:35.686382Z",531,"/data/upload/6/58679b1b-00000543.jpg",1.202,"2023-12-24T14:20:35.686382Z"
635,"1","pikachu","2023-12-24T14:20:37.033887Z",532,"/data/upload/6/9cc88390-00000544.jpg",0.779,"2023-12-24T14:20:37.033887Z"
636,"1","pikachu","2023-12-24T14:20:39.581592Z",533,"/data/upload/6/ba822563-00000545.jpg",1.68,"2023-12-24T14:20:39.581592Z"
637,"1","pikachu","2023-12-24T14:20:42.063434Z",534,"/data/upload/6/d81d555b-00000546.jpg",1.944,"2023-12-24T14:20:42.063434Z"
638,"1","pikachu","2023-12-24T14:20:44.188869Z",535,"/data/upload/6/f863650e-00000547.jpg",1.253,"2023-12-24T14:20:44.188869Z"
639,"1","pikachu","2023-12-24T14:20:45.413695Z",536,"/data/upload/6/6859f410-00000548.jpg",0.687,"2023-12-24T14:20:45.413695Z"
